"Latin.name","Species","Family","Life.Form","USDA.Code","Rep","Exp","TRT","Code","YearCollected","Lat","Long","SoilMoisture","VegHeight","OHeight","CC1","CC2","CC3","CCAvg","CC.Relative","Stomatal.Conductance","WetWeight","DryWeight","LeafArea","LDMC","LWC","SLA","LMA","D15N","D13C","Percent_N","Percent_C","CN_ratio"
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",7,"SAD","DRY","ARTSCOSADDRY7","2017",40.0551,-105.5884833,NaN,8.7,9.5,3.4,30.9,6.5,13.6,0.482564843,NaN,0.0395,0.00645,0.895,163.2911392,836.7088608,138.7596899,0.0072,-1.5268,-26.6751,3.1257,45.1958,14.4593
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",7,"SAD","FF","ARTSCOSADFF7","2017",40.06525,-105.5998333,"5",2.3,2.3,34.9,22.7,49.9,35.83333333,1.271463742,NaN,0.02058,0.00442,0.692,214.7716229,785.2283771,156.561086,0.0064,-2.2955,-28.3739,2.0545,44.6569,21.7361
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",7,"SAD","MOIST","ARTSCOSADMST7","2017",40.0555,-105.5899667,NaN,15,15,16.9,19.8,35.4,24.03333333,0.852767775,NaN,0.0744,0.0142,2.037,190.8602151,809.1397849,143.4507042,0.007,-0.7881,-27.7644,3.8323,44.1827,11.5291
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",7,"SAD","SNOWBED","ARTSCOSADSB7","2017",NaN,NaN,NaN,7.8,7.8,3.6,11.3,NaN,7.45,0.264346183,NaN,0.08513,0.02075,2.086,243.7448608,756.2551392,100.5301205,0.0099,-0.2855,-28.9133,2.5351,46.1195,18.1923
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",7,"SAD","WET","ARTSCOSADWET7","2017",40.0538,-105.5903833,"16.5",13.7,17.5,3,34.1,7.5,14.86666667,0.527509608,NaN,0.08561,0.01304,1.536,152.3186544,847.6813456,117.791411,0.0085,-1.6974,-29.1145,4.0249,47.1633,11.7179
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"ITEX","XXW","ARTSCOITEXXXW8","2017",40.06071667,-105.5897167,"34.6",7.5,12.3,7.9,26.1,19.9,17.96666667,0.637506006,NaN,0.03875,0.0067,1.45,172.9032258,827.0967742,216.4179104,0.0046,0.3359,-29.6085,5.6168,48.3614,8.6101
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"SAD","DRY","ARTSCOSADDRY8","2017",40.0551,-105.5884167,NaN,3.9,3.9,18.8,40.1,6.7,21.86666667,0.775888572,NaN,0.07545,0.01486,1.574,196.9516236,803.0483764,105.9219381,0.0094,-1.6762,-27.5665,2.5708,45.4288,17.6714
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"SAD","FF","ARTSCOSADFF8","2017",40.06525,-105.5998333,"5",4,4,10.8,2.5,4.8,6.033333333,0.214079011,NaN,0.02326,0.00561,0.817,241.1865864,758.8134136,145.6327986,0.0069,-2.0526,-28.5218,2.0149,45.7083,22.6851
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"SAD","MOIST","ARTSCOSADMST8","2017",40.05551667,-105.5899833,NaN,13,13,8.2,11.8,27.6,15.86666667,0.562992317,NaN,0.0403,0.00862,1.001,213.8957816,786.1042184,116.12529,0.0086,-2.1404,-28.5845,3.4535,45.3233,13.1237
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"SAD","SNOWBED","ARTSCOSADSB8","2017",NaN,NaN,NaN,6.9,6.9,19.2,32.3,14.9,22.13333333,0.785350627,NaN,0.13047,0.0328,4.479,251.398789,748.601211,136.554878,0.0073,-1.8097,-29.2348,2.5921,45.1188,17.4064
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",8,"SAD","WET","ARTSCOSADWET8","2017",40.0538,-105.5903833,"16.9",13.6,15.1,8.9,3.8,2.2,4.966666667,0.176230788,NaN,0.05753,0.01133,1.872,196.9407266,803.0592734,165.2250662,0.0061,-1.6001,-29.7826,3.752,47.4696,12.6517
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"ITEX","XXW","ARTSCOITEXXXW9","2017",40.06071667,-105.5897167,"35.2",9,9,9.2,28.8,3.4,13.8,0.489661385,NaN,0.08247,0.01357,1.882,164.5446829,835.4553171,138.688283,0.0072,3.0122,-28.8473,4.7468,47.7729,10.0643
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"SAD","DRY","ARTSCOSADDRY9","2017",40.05508333,-105.5884167,NaN,5,5,6.6,11.3,5.9,7.933333333,0.281496159,NaN,0.06979,0.01577,1.939,225.9636051,774.0363949,122.9549778,0.0081,-1.9298,-27.9541,2.4343,45.8791,18.8472
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"SAD","FF","ARTSCOSADFF9","2017",40.06525,-105.5998333,"4.1",4,4,26.2,28.1,32.3,28.86666667,1.024267535,NaN,0.06251,0.01644,1.479,262.9979203,737.0020797,89.96350365,0.0111,-1.1359,-27.8501,2.7272,45.9725,16.857
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"SAD","MOIST","ARTSCOSADMST9","2017",40.05555,-105.5900167,NaN,13.6,13.6,0.9,5.6,9.7,5.4,0.191606629,NaN,0.11313,0.02231,2.689,197.2067533,802.7932467,120.5289108,0.0083,-1.7865,-27.6255,4.2346,46.3835,10.9534
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"SAD","SNOWBED","ARTSCOSADSB9","2017",NaN,NaN,NaN,5.2,5.2,21.6,12.2,32.1,21.96666667,0.779436843,NaN,0.06555,0.01476,2.259,225.1716247,774.8283753,153.0487805,0.0065,-0.4086,-28.0449,2.705,45.0805,16.6654
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",9,"SAD","WET","ARTSCOSADWET9","2017",40.0538,-105.5903833,"19.8",18,19.5,14.6,5.4,33.8,17.93333333,0.636323249,NaN,0.04932,0.00806,1.233,163.4225466,836.5774534,152.9776675,0.0065,-2.1257,-30.1066,2.8844,45.5485,15.7915
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",10,"ITEX","XXW","ARTSCOITEXXXW10","2017",40.06071667,-105.58975,"27.2",16.5,18.1,18.1,10.3,12.6,13.66666667,0.484930357,NaN,0.01837,0.0049,0.662,266.7392488,733.2607512,135.1020408,0.0074,-1.1336,-27.1547,4.0429,47.1172,11.6545
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",10,"SAD","DRY","ARTSCOSADDRY10","2017",40.05511667,-105.58975,NaN,4.8,4.8,25.9,28.2,13.4,22.5,0.798360954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",10,"SAD","FF","ARTSCOSADFF10","2017",40.06525,-105.5998333,"3.1",2,2,48.3,55.5,54.7,52.83333333,1.874669796,NaN,0.02006,0.00494,0.609,246.2612164,753.7387836,123.2793522,0.0081,-2.398,-29.1883,2.4663,45.3105,18.3718
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",10,"SAD","MOIST","ARTSCOSADMST10","2017",40.05558333,-105.58995,NaN,12.1,12.5,16.2,13.3,26.9,18.8,0.66707493,NaN,0.03578,0.0059,1.049,164.8965903,835.1034097,177.7966102,0.0056,-1.9694,-28.3098,3.7441,44.3896,11.856
"Artemisia scopulorum","ARTSCO","Asteraceae","Forb","ARSC",10,"SAD","WET","ARTSCOSADWET10","2017",40.0538,-105.5903833,"23.8",16,20,24.1,9.1,19,17.4,0.617399138,NaN,0.05399,0.01091,1.812,202.0744582,797.9255418,166.0861595,0.006,-2.1698,-29.6703,4.5156,46.9895,10.406
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",1,"MUH","TALUS","BESALPMUHTAL1","2017",40.05218333,-105.5906167,"1.7",8.2,8.2,32.3,32.5,41.2,35.33333333,1.253722387,NaN,0.663,0.1046,15.608,157.7677225,842.2322775,149.2160612,0.0067,-2.6469,-28.329,1.6498,42.2294,25.5969
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",2,"MUH","TALUS","BESALPMUHTAL2","2017",40.05218333,-105.5906167,"3.1",6.5,6.5,29.3,4.5,32.4,22.06666667,0.782985114,NaN,0.53,0.0936,11.356,176.6037736,823.3962264,121.3247863,0.0082,-2.1456,-28.0358,1.5639,45.1065,28.8425
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",3,"MUH","TALUS","BESALPMUHTAL3","2017",40.05218333,-105.5906167,"2.7",7,7,30.3,31.4,29.8,30.5,1.082222627,NaN,0.234,0.0366,7.294,156.4102564,843.5897436,199.2896175,0.005,-2.435,-30.019,1.6832,43.9842,26.1307
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",4,"MUH","TALUS","BESALPMUHTAL4","2017",40.05218333,-105.5906167,"6.1",3,3,30.6,28.7,25.7,28.33333333,1.005343423,NaN,0.275,0.04106,7.99,149.3090909,850.6909091,194.5932781,0.0051,-2.199,-29.5949,1.1883,43.6194,36.7065
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",5,"MUH","TALUS","BESALPMUHTAL5","2017",40.05218333,-105.5906167,"4.6",9.5,9.5,27.3,22.2,27.2,25.56666667,0.907174595,NaN,0.386,0.03804,11.395,98.5492228,901.4507772,299.553102,0.0033,-1.5645,-31.0222,1.5875,41.7555,26.3027
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",6,"MUH","TALUS","BESALPMUHTAL6","2017",40.05218333,-105.5906167,NaN,9,9,31.3,33.3,28.3,30.96666667,1.098781224,NaN,0.384,0.04316,8.69,112.3958333,887.6041667,201.3438369,0.005,-2.3059,-30.4967,1.5562,43.8617,28.1858
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",7,"MUH","TALUS","BESALPMUHTAL7","2017",40.05218333,-105.5906167,"5.1",3,3,27.5,14.2,16.2,19.3,0.684816285,NaN,0.12685,0.01634,3.926,128.8135593,871.1864407,240.2692778,0.0042,-2.2172,-30.9431,1.0504,42.7653,40.7121
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",8,"MUH","TALUS","BESALPMUHTAL8","2017",40.05218333,-105.5906167,NaN,12,12,20.3,19.3,15.1,18.23333333,0.646968062,NaN,0.469,0.05318,14.113,113.3901919,886.6098081,265.3817225,0.0038,-2.0638,-29.9611,1.7875,42.7765,23.9309
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",9,"MUH","TALUS","BESALPMUHTAL9","2017",40.05218333,-105.5906167,NaN,3,8,33.5,26.9,29.2,29.86666667,1.059750244,NaN,0.341,0.04461,8.76,130.8211144,869.1788856,196.3685272,0.0051,-1.7582,-28.685,1.2747,41.2206,32.3372
"Besseya alpina","BESALP","Scrophulariaceae","Forb","BEAL",10,"MUH","TALUS","BESALPMUHTAL10","2017",40.05218333,-105.5906167,"4.6",10.5,10.5,28.5,20,22.9,23.8,0.844488476,NaN,0.445,0.04481,13.24,100.6966292,899.3033708,295.4697612,0.0034,-2.5178,-29.3261,1.3029,40.6478,31.1981
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"ITEX","XNW","BISBISITEXXNW1","2017",40.0599,-105.5886833,"63.1",10,15.5,89.9,4.7,62.9,52.5,1.862842226,NaN,0.39985,0.08167,8.494,204.2515943,795.7484057,104.0039182,0.0096,-2.9908,-26.3834,2.8017,42.8573,15.2969
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"ITEX","XXW","BISBISITEXXXW1","2017",40.0599,-105.5886833,"59.7",21,27.5,111.1,64,44.9,73.33333333,2.602065332,NaN,0.6064,0.11646,15.144,192.0514512,807.9485488,130.0360639,0.0077,-0.708,-26.8506,3.8091,46.1858,12.1252
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"ITEX","XXX","BISBISITEXXXX1","2017",40.0607,-105.58975,"12.5",22.7,29.5,54.9,54.7,34,47.86666667,1.698439008,NaN,0.0471,0.00951,1.135,201.910828,798.089172,119.3480547,0.0084,-0.7579,-27.3023,4.1815,45.889,10.9743
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"SAD","DRY","BISBISSADDRY1","2017",40.05501667,-105.5884833,NaN,11.5,14.5,55.5,51.2,66.8,57.83333333,2.052083341,NaN,0.2749,0.05996,8.058,218.1156784,781.8843216,134.3895931,0.0074,0.6484,-25.5808,4.2892,46.379,10.8131
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"SAD","MOIST","BISBISSADMST1","2017",40.05548333,-105.5896,"11",19,24,51.6,49.9,55.3,52.26666667,1.854562927,NaN,1.26515,0.26266,22.889,207.6117456,792.3882544,87.1430747,0.0115,6.6118,-26.7147,4.1463,46.8608,11.3017
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"SAD","SNOWBED","BISBISSADSB1","2017",NaN,NaN,NaN,20.9,27,0.8,62.9,59.6,41.1,1.458339343,NaN,0.46289,0.10489,11.305,226.5981119,773.4018881,107.7795786,0.0093,0.5608,-27.9895,3.5415,47.833,13.5065
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",1,"SAD","WET","BISBISSADWET1","2017",40.05396667,-105.5903833,"12",25,30,34.8,39.1,37.4,37.1,1.316408506,NaN,0.833,0.15133,22.168,181.6686675,818.3313325,146.4878081,0.0068,3.7229,-27.6261,2.1408,45.025,21.0317
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"ITEX","XNW","BISBISITEXXNW2","2017",40.0599,-105.5886833,"60.8",8.7,8.7,59.9,117.5,56.2,77.86666667,2.76292028,NaN,0.34803,0.07439,7.247,213.7459414,786.2540586,97.41900793,0.0103,-0.1382,-27.5083,3.3293,48.6543,14.6138
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"ITEX","XXW","BISBISITEXXXW2","2017",40.0599,-105.5886833,"68.8",12.6,15.4,85.9,86,47.1,73,2.590237762,NaN,0.26373,0.04049,6.571,153.5282296,846.4717704,162.2869844,0.0062,2.3081,-27.9672,4.4526,45.3712,10.1898
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"ITEX","XXX","BISBISITEXXXX2","2017",40.0607,-105.58975,"4.6",18.6,18.6,51.2,54,40.2,48.46666667,1.719728633,NaN,0.73689,0.11474,14.19,155.7084504,844.2915496,123.6709081,0.0081,0.8462,-27.4492,3.703,46.5666,12.5754
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"SAD","DRY","BISBISSADDRY2","2017",40.055,-105.5884167,NaN,17.5,20.5,26.2,60.3,49.6,45.36666667,1.609732235,NaN,0.10768,0.02328,2.246,216.1961367,783.8038633,96.47766323,0.0104,-1.7451,-27.0414,4.2818,45.7288,10.6798
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"SAD","MOIST","BISBISSADMST2","2017",40.05543333,-105.5895833,"11",19.5,27,62.7,58,61.3,60.66666667,2.152617684,NaN,0.78565,0.16425,20.074,209.0625597,790.9374403,122.2161339,0.0082,5.2149,-28.1157,4.3238,47.4075,10.9642
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"SAD","SNOWBED","BISBISSADSB2","2017",NaN,NaN,NaN,19.2,30,44.1,43.1,36.6,41.26666667,1.464253128,NaN,0.09285,0.01831,2.725,197.1997846,802.8002154,148.8257783,0.0067,0.4331,-27.8102,3.6551,45.8166,12.535
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",2,"SAD","WET","BISBISSADWET2","2017",40.05396667,-105.5903833,"13.9",18,25.5,43.1,42.9,42.3,42.76666667,1.517477191,NaN,0.04903,0.01142,1.495,232.9186213,767.0813787,130.910683,0.0076,2.2865,-27.7344,4.2819,47.5527,11.1056
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"ITEX","XNW","BISBISITEXXNW3","2017",40.0599,-105.5886833,"51.7",24.5,32.5,49.7,49.8,49.6,49.7,1.763490641,NaN,0.96902,0.16527,20.389,170.5537553,829.4462447,123.3678224,0.0081,-1.5343,-28.0399,3.7306,46.7581,12.5335
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"ITEX","XXW","BISBISITEXXXW3","2017",40.0599,-105.5886833,"53.4",15.5,20.5,86.4,47.5,103.4,79.1,2.806682287,NaN,0.16962,0.03071,5.363,181.0517628,818.9482372,174.6336698,0.0057,3.5152,-27.6561,3.6547,46.7316,12.7866
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"ITEX","XXX","BISBISITEXXXX3","2017",40.06035,-105.5900167,"13.9",22.5,32.5,46.8,47.3,49.6,47.9,1.699621764,NaN,0.03508,0.00748,1.12,213.2269099,786.7730901,149.7326203,0.0067,0.1367,-27.7055,4.0933,44.7553,10.9339
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"SAD","DRY","BISBISSADDRY3","2017",40.05493333,-105.5884167,NaN,14.5,18.5,81.2,96.4,61.9,79.83333333,2.832702941,NaN,0.40664,0.09085,8.615,223.4162896,776.5837104,94.82663731,0.0105,-0.4772,-27.1011,3.9684,46.1885,11.6392
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"SAD","MOIST","BISBISSADMST3","2017",40.0554,-105.5895167,"8.6",19.5,26,54,61.5,54.2,56.56666667,2.007138576,NaN,1.4927,0.27597,27.084,184.8797481,815.1202519,98.14110229,0.0102,2.2775,-26.7542,4.0561,48.0567,11.848
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"SAD","SNOWBED","BISBISSADSB3","2017",NaN,NaN,NaN,20.1,26.1,45.7,49.8,49,48.16666667,1.70908382,NaN,0.34014,0.07254,8.245,213.2651261,786.7348739,113.6614282,0.0088,2.2338,-27.5843,3.1406,46.4917,14.8034
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",3,"SAD","WET","BISBISSADWET3","2017",40.05396667,-105.5903833,"15.9",24.8,29.4,64,65.4,43.7,57.7,2.047352313,NaN,0.23335,0.04112,6.026,176.2159846,823.7840154,146.5466926,0.0068,0.4297,-28.042,4.9828,45.8276,9.1972
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"ITEX","XNW","BISBISITEXXNW4","2017",40.0599,-105.5886833,"42",10,10,46,45.2,51.2,47.46666667,1.684245924,NaN,0.537,0.09016,14.668,167.8957169,832.1042831,162.6885537,0.0061,-1.6937,-28.1068,1.8167,41.7055,22.9567
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"ITEX","XXW","BISBISITEXXXW4","2017",40.06035,-105.5900167,"58",21,24.5,57.8,121,53.1,77.3,2.742813411,NaN,0.16199,0.03156,4.473,194.8268412,805.1731588,141.730038,0.0071,-0.4458,-28.107,4.2266,46.97,11.1129
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"ITEX","XXX","BISBISITEXXXX4","2017",40.06035,-105.5900167,"17.4",12,12,109,53,124,95.33333333,3.382684931,NaN,0.5645,0.1118,13.254,198.0513729,801.9486271,118.5509839,0.0084,0.1397,-27.667,3.7414,46.7656,12.4994
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"SAD","DRY","BISBISSADDRY4","2017",40.05495,-105.5884667,NaN,13,19.5,53.2,60.3,45.2,52.9,1.87703531,NaN,0.08449,0.0163,1.826,192.9222393,807.0777607,112.0245399,0.0089,-0.4291,-27.0768,4.1648,46.3268,11.1234
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"SAD","MOIST","BISBISSADMST4","2017",40.0554,-105.5895667,"8.2",16,25.5,69.2,63.8,67,66.66666667,2.365513938,NaN,0.1982,0.04701,5.134,237.184662,762.815338,109.2108062,0.0092,2.0987,-28.4966,3.7099,45.9739,12.3921
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"SAD","SNOWBED","BISBISSADSB4","2017",NaN,NaN,NaN,18.7,21.9,54.2,49.7,54.8,52.9,1.87703531,NaN,0.10114,0.02081,2.856,205.7543998,794.2456002,137.2417107,0.0073,0.3115,-28.4778,3.758,48.6305,12.9404
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",4,"SAD","WET","BISBISSADWET4","2017",40.05396667,-105.5903833,"13",36.7,41.1,53.4,49.1,45.5,49.33333333,1.750480314,NaN,1.0035,0.13943,20.915,138.9436971,861.0563029,150.003586,0.0067,1.4193,-28.0602,4.8764,47.1713,9.6733
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"ITEX","XNW","BISBISITEXXNW5","2017",40.06035,-105.5900167,"60.3",14,23,54.7,135,47.2,78.96666667,2.80195126,NaN,0.1737,0.0327,4.695,188.2556131,811.7443869,143.5779817,0.007,1.1711,-27.2892,4.464,48.0118,10.7553
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"ITEX","XXW","BISBISITEXXXW5","2017",40.06035,-105.5900167,"72.8",10,10,50.8,41.6,31.1,41.16666667,1.460704857,NaN,0.9264,0.15985,19.088,172.5496546,827.4503454,119.4119487,0.0084,1.7717,-27.3937,3.3678,46.326,13.7555
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"ITEX","XXX","BISBISITEXXXX5","2017",40.0599,-105.5886833,"41.1",15.4,24,46.9,49,49.1,48.33333333,1.714997605,NaN,0.4415,0.08615,10.104,195.1302378,804.8697622,117.2838073,0.0085,-0.2771,-27.59,2.985,45.6621,15.2972
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"SAD","DRY","BISBISSADDRY5","2017",40.05491667,-105.5885167,NaN,18,24,65.5,59.9,48.6,58,2.057997126,NaN,0.12787,0.02374,3.045,185.6573082,814.3426918,128.2645324,0.0078,0.0279,-27.5148,3.9527,44.5356,11.2671
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"SAD","MOIST","BISBISSADMST5","2017",40.05538333,-105.58955,"7.9",19.1,25.5,43.9,40.8,36.6,40.43333333,1.434684203,NaN,0.07494,0.01825,1.69,243.5281559,756.4718441,92.60273973,0.0108,1.132,-27.2668,3.5544,45.7021,12.858
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"SAD","SNOWBED","BISBISSADSB5","2017",NaN,NaN,NaN,13,15,54.8,6.7,54.3,38.6,1.36963257,NaN,0.6131,0.12437,15.991,202.8543468,797.1456532,128.5760232,0.0078,-0.0615,-27.7484,3.5703,46.8607,13.1253
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",5,"SAD","WET","BISBISSADWET5","2017",40.05396667,-105.5903833,"20.3",28.5,37.6,47.2,37.8,53.6,46.2,1.639301159,NaN,2.334,0.36595,46.54,156.7909169,843.2090831,127.1758437,0.0079,2.6767,-26.5837,5.1248,47.1883,9.2079
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"ITEX","XNW","BISBISITEXXNW6","2017",40.06035,-105.5900167,"52.9",16,16,52.7,59,97,69.56666667,2.468413794,NaN,0.17437,0.02701,5.028,154.9004989,845.0995011,186.1532766,0.0054,2.1818,-28.2154,4.131,47.7827,11.5669
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"ITEX","XXW","BISBISITEXXXW6","2017",40.06035,-105.5900167,"68.8",16,16,67,48.3,52.8,56.03333333,1.988214465,NaN,1.3,0.2152,32.788,165.5384615,834.4615385,152.3605948,0.0066,0.2439,-27.7524,5.2071,47.638,9.1486
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"SAD","DRY","BISBISSADDRY6","2017",40.05491667,-105.5885167,NaN,19.5,27.5,NaN,NaN,NaN,NaN,NaN,NaN,0.06366,0.01321,1.316,207.5086396,792.4913604,99.62149886,0.01,-1.6299,-27.9609,2.5517,43.9767,17.234
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"SAD","MOIST","BISBISSADMST6","2017",40.05536667,-105.5895833,"4.3",27,31,47.8,46.8,53.8,49.46666667,1.755211342,NaN,1.2325,0.23102,25.603,187.4401623,812.5598377,110.8259025,0.009,1.7411,-26.9173,4.6085,46.9439,10.1863
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"SAD","SNOWBED","BISBISSADSB6","2017",NaN,NaN,NaN,12.1,20.6,7.7,51.6,50.2,36.5,1.295118881,NaN,0.97555,0.21596,22.236,221.3725591,778.6274409,102.9635118,0.0097,-0.334,-26.3817,3.6654,47.0861,12.846
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",6,"SAD","WET","BISBISSADWET6","2017",40.05396667,-105.5903833,"16.9",33,38.5,49.9,61.5,51.8,54.4,1.930259373,NaN,0.4064,0.05878,11.072,144.6358268,855.3641732,188.3633889,0.0053,0.4762,-27.366,4.3776,45.6882,10.4369
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"ITEX","XNW","BISBISITEXXNW7","2017",40.06035,-105.5900167,"70.5",19.5,23,5.9,45.5,44.2,31.86666667,1.130715662,NaN,1.37172,0.19451,27.054,141.8000758,858.1999242,139.0879646,0.0072,-1.2226,-26.5375,4.3584,47.5102,10.9009
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"ITEX","XXW","BISBISITEXXXW7","2017",40.06035,-105.5900167,"51.1",18,18,45.5,45.7,103.9,65.03333333,2.307558846,NaN,1.6307,0.19804,29.771,121.4447783,878.5552217,150.3282165,0.0067,-0.6132,-26.9327,3.66,46.1263,12.6028
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"SAD","DRY","BISBISSADDRY7","2017",40.05486667,-105.58865,NaN,23,27.5,63.5,73.9,62.3,66.56666667,2.361965667,NaN,0.93812,0.18756,20.333,199.9317785,800.0682215,108.4079761,0.0092,-0.6296,-26.2646,3.4037,41.2874,12.1301
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"SAD","MOIST","BISBISSADMST7","2017",40.05536667,-105.5896667,"6.6",19,24.5,46.1,49.9,48.7,48.23333333,1.711449334,NaN,1.1707,0.22495,26.823,192.1499957,807.8500043,119.2398311,0.0084,-1.7165,-27.7399,2.4225,45.6704,18.8524
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"SAD","SNOWBED","BISBISSADSB7","2017",NaN,NaN,NaN,20.8,24,49.7,33.2,42.2,41.7,1.479628968,NaN,0.09407,0.01905,3.348,202.5087701,797.4912299,175.7480315,0.0057,-2.4584,-28.4484,3.5887,47.309,13.1827
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",7,"SAD","WET","BISBISSADWET7","2017",40.05396667,-105.5903833,"11.5",36.5,45,61.2,38.5,51.1,50.26666667,1.783597509,NaN,1.3265,0.20477,36.246,154.3686393,845.6313607,177.0083508,0.0056,2.234,-27.2304,4.6591,46.6381,10.01
"Bistort bistortoides","BISBIS","Polygonaceae","Forb","POBI6",8,"ITEX","XNW","BISBISITEXXNW8","2017",40.0607,-105.58975,"5",24,28,44.1,48.8,86.5,59.8,2.121866002,NaN,0.806,0.16216,22.743,201.191067,798.808933,140.25037,0.0071,-1.269,-28.2296,4.0756,46.945,11.5185
